0.224160	0.229060	0.238770	0.253840	0.272040	0.290450	0.306610	0.319820	0.331830	0.344840	0.358860	0.372930	0.385600	0.396790	0.408380	0.419720	0.428840	0.436890	0.444690	0.451650	0.460580	0.474440	0.492290	0.509830	0.524240	0.536600	0.548450	0.558740	0.567310	0.574800	0.580730	0.583620	0.583060	0.580910	0.578350	0.575070	0.571310	0.567100	0.560360	0.548830	0.531750	0.509520	0.484170	0.456340	0.426370	0.394630	0.361070	0.326830	0.294050	0.264150	0.237760	0.215170	0.196470	0.181730	0.170470	0.162060	0.155030	0.148890	0.143880	0.139680	0.136160	0.133490	0.131390	0.129560	0.128120	0.127150	0.126280	0.125240	0.124290	0.123470	0.122510	0.121190	0.119500	0.117820	0.116590	0.115610	0.114540	0.113160	0.111360	0.109180	0.106830	0.104560	0.102570	0.100640	0.098454	0.095790	0.092259	0.088247	0.084341	0.080564	0.076920	0.073577	0.070565	0.067810	0.065232	0.062452	0.059677	0.058454	0.059968	0.062831	
0.254280	0.259670	0.271340	0.291100	0.315460	0.339610	0.361220	0.380350	0.397380	0.413710	0.430710	0.448560	0.465650	0.480430	0.495110	0.511760	0.527880	0.542680	0.557490	0.571680	0.586640	0.605130	0.626410	0.646220	0.662420	0.677930	0.695340	0.711770	0.724670	0.734740	0.742330	0.745740	0.744000	0.739570	0.735680	0.732390	0.728710	0.724480	0.718310	0.707650	0.690030	0.664280	0.632200	0.594380	0.551520	0.505310	0.457490	0.410270	0.365970	0.325750	0.290480	0.260640	0.235780	0.215490	0.199140	0.186270	0.175900	0.167710	0.161560	0.156820	0.153050	0.149710	0.146360	0.143460	0.141570	0.140300	0.139000	0.137640	0.136480	0.135370	0.134190	0.132870	0.131280	0.129530	0.127890	0.126230	0.124440	0.122470	0.120160	0.117610	0.114980	0.112440	0.110070	0.107510	0.104410	0.100690	0.096285	0.091610	0.086702	0.081422	0.076358	0.072148	0.068634	0.065454	0.062588	0.059553	0.056128	0.054040	0.055039	0.057670	
0.265720	0.271350	0.289310	0.322180	0.360150	0.393990	0.422080	0.447060	0.470430	0.491710	0.509950	0.525610	0.541450	0.559170	0.577630	0.596090	0.613860	0.630980	0.649260	0.669440	0.691600	0.715290	0.738580	0.758790	0.776520	0.796090	0.819480	0.842890	0.861120	0.872090	0.877400	0.880010	0.880990	0.879350	0.875340	0.870680	0.865550	0.858390	0.848090	0.834190	0.815480	0.789450	0.754800	0.710760	0.658370	0.599810	0.538640	0.479390	0.424040	0.373000	0.328320	0.291420	0.261310	0.236350	0.215550	0.199100	0.186520	0.177330	0.170600	0.165350	0.161190	0.157600	0.154130	0.150920	0.148410	0.146450	0.144550	0.142940	0.141790	0.140590	0.139210	0.137750	0.135960	0.134120	0.132690	0.131100	0.128640	0.125520	0.122510	0.119970	0.117500	0.114700	0.111580	0.108250	0.104560	0.100130	0.094893	0.089361	0.083683	0.077929	0.072808	0.069319	0.067537	0.066615	0.065600	0.063870	0.061313	0.059158	0.058777	0.059449	
0.301530	0.306730	0.325320	0.361290	0.402890	0.439090	0.468170	0.492950	0.515610	0.535610	0.551200	0.564440	0.580080	0.600570	0.622590	0.642050	0.658570	0.674420	0.692300	0.712710	0.734810	0.757830	0.780230	0.799590	0.816370	0.833990	0.854330	0.874990	0.890740	0.898960	0.902500	0.904500	0.905100	0.903630	0.898480	0.889850	0.880160	0.870320	0.858700	0.843340	0.823480	0.797210	0.762570	0.717890	0.663710	0.602410	0.537720	0.473890	0.413690	0.358900	0.311600	0.272530	0.240720	0.215030	0.194350	0.178500	0.166590	0.157940	0.151550	0.146520	0.142430	0.138780	0.135450	0.132650	0.130410	0.128310	0.126040	0.123980	0.122500	0.121260	0.119940	0.118570	0.117110	0.115620	0.114100	0.112230	0.109850	0.107330	0.105120	0.103130	0.101050	0.098614	0.095958	0.093455	0.090908	0.087720	0.083694	0.079183	0.074430	0.069694	0.065384	0.062070	0.059941	0.058631	0.057351	0.055542	0.053345	0.051839	0.051697	0.052049	
0.312290	0.316070	0.332330	0.366440	0.406490	0.439660	0.464200	0.483480	0.499850	0.515030	0.529750	0.545890	0.564100	0.582500	0.599490	0.614640	0.628150	0.641230	0.655620	0.672110	0.690470	0.709590	0.728160	0.745010	0.760660	0.777170	0.795370	0.813500	0.828580	0.840000	0.849900	0.857390	0.859810	0.857860	0.851870	0.843030	0.834580	0.829060	0.825100	0.819040	0.809200	0.794020	0.771000	0.736470	0.689450	0.631900	0.567130	0.499540	0.433360	0.372140	0.318010	0.271910	0.233780	0.203290	0.179100	0.160690	0.146950	0.136750	0.128860	0.122530	0.117540	0.113360	0.109740	0.106770	0.104400	0.102370	0.100410	0.098419	0.096609	0.095094	0.093681	0.092369	0.091207	0.090018	0.088639	0.086999	0.085211	0.083529	0.081900	0.080022	0.077934	0.075919	0.074070	0.072256	0.070238	0.067850	0.065085	0.062051	0.058824	0.055522	0.052262	0.049209	0.046417	0.043810	0.041292	0.038857	0.037001	0.036648	0.037636	0.038569	
0.341400	0.344520	0.360290	0.395750	0.438170	0.470700	0.489520	0.500780	0.510830	0.523860	0.539890	0.557380	0.575390	0.592450	0.607940	0.622560	0.637100	0.651850	0.666460	0.681230	0.698000	0.717010	0.735930	0.752870	0.769660	0.788230	0.806700	0.822760	0.837080	0.850480	0.862050	0.869300	0.870290	0.866200	0.858530	0.850400	0.844110	0.839760	0.836650	0.833160	0.827490	0.817480	0.799360	0.767670	0.720950	0.661600	0.593200	0.521250	0.451010	0.385770	0.326910	0.275760	0.233460	0.200430	0.174830	0.155370	0.140670	0.129700	0.121140	0.114070	0.108420	0.104000	0.100570	0.097771	0.095296	0.093029	0.091011	0.089150	0.087430	0.086014	0.084794	0.083698	0.082860	0.082123	0.081140	0.079781	0.078187	0.076537	0.074766	0.072753	0.070633	0.068618	0.066683	0.064695	0.062501	0.060036	0.057375	0.054630	0.051826	0.048945	0.045948	0.042935	0.040050	0.037343	0.034745	0.032335	0.030830	0.031104	0.032593	0.033739	
0.345360	0.345910	0.355390	0.382000	0.416880	0.443420	0.455780	0.459970	0.463060	0.471100	0.485120	0.501050	0.516620	0.532320	0.547790	0.562070	0.575180	0.588160	0.600750	0.611940	0.623360	0.637150	0.652750	0.668200	0.684190	0.702180	0.720540	0.737170	0.752770	0.767310	0.778580	0.784420	0.783580	0.778030	0.770820	0.763510	0.756240	0.749340	0.743860	0.740500	0.737690	0.733440	0.725350	0.708780	0.680170	0.638580	0.584570	0.523170	0.460090	0.399510	0.342780	0.290660	0.245080	0.208160	0.178910	0.155680	0.136960	0.122470	0.111600	0.103170	0.096483	0.091199	0.087322	0.084476	0.082006	0.079598	0.077461	0.075713	0.074292	0.073086	0.071726	0.070146	0.068805	0.067854	0.066918	0.065698	0.064252	0.062694	0.061061	0.059379	0.057758	0.056246	0.054657	0.052921	0.051105	0.049228	0.047275	0.045242	0.043111	0.040822	0.038305	0.035744	0.033431	0.031339	0.029177	0.027047	0.025850	0.026349	0.027793	0.028804	
0.318460	0.318010	0.323310	0.342740	0.371980	0.394810	0.402040	0.400420	0.398940	0.403710	0.416410	0.432420	0.447220	0.459750	0.470720	0.481110	0.490870	0.499640	0.507220	0.513160	0.518220	0.524040	0.531550	0.540740	0.550440	0.560210	0.571890	0.586530	0.601920	0.614420	0.621370	0.623290	0.622880	0.621760	0.618940	0.613050	0.605200	0.597890	0.593160	0.593480	0.598280	0.605640	0.612730	0.614130	0.603910	0.579620	0.541330	0.493080	0.439580	0.385710	0.333540	0.284040	0.239220	0.201660	0.171220	0.146780	0.127080	0.112010	0.100950	0.092466	0.085713	0.080434	0.076721	0.074134	0.072024	0.069938	0.067829	0.065964	0.064619	0.063596	0.062256	0.060449	0.058655	0.057332	0.056536	0.055815	0.054711	0.053188	0.051583	0.050145	0.048915	0.047847	0.046740	0.045532	0.044335	0.043155	0.041939	0.040604	0.038962	0.036969	0.034674	0.032269	0.030117	0.028265	0.026305	0.024283	0.023122	0.023549	0.024838	0.025732	
0.259150	0.260640	0.269500	0.294690	0.332920	0.367840	0.387970	0.396060	0.397950	0.400460	0.408040	0.420190	0.434070	0.446830	0.456940	0.464470	0.470230	0.473840	0.475100	0.474630	0.473170	0.471850	0.471330	0.471460	0.471280	0.471480	0.475310	0.484840	0.496180	0.503450	0.503100	0.495820	0.488400	0.486340	0.486540	0.483810	0.478220	0.471880	0.466600	0.464910	0.467400	0.473000	0.477510	0.476080	0.466790	0.448910	0.421320	0.385490	0.343270	0.299000	0.256720	0.217810	0.182120	0.150940	0.125770	0.106990	0.092884	0.082498	0.075158	0.069671	0.065193	0.061582	0.059001	0.057080	0.055433	0.053993	0.052746	0.051633	0.050483	0.049281	0.048173	0.047143	0.046141	0.045346	0.045050	0.044994	0.044579	0.043700	0.042733	0.041850	0.040932	0.039970	0.039033	0.038199	0.037471	0.036670	0.035655	0.034404	0.032827	0.030912	0.028685	0.026229	0.023833	0.021776	0.019954	0.018414	0.017679	0.018124	0.019150	0.019842	
0.192790	0.195350	0.207090	0.237830	0.284200	0.330020	0.362720	0.380310	0.385450	0.387600	0.393960	0.404600	0.415800	0.425520	0.433540	0.438700	0.440100	0.437760	0.434610	0.432900	0.430400	0.425140	0.418550	0.413260	0.409870	0.407430	0.406450	0.409370	0.413770	0.414100	0.409130	0.400880	0.395430	0.397670	0.401610	0.398960	0.390350	0.381740	0.376010	0.371670	0.367710	0.366520	0.366630	0.364370	0.358030	0.346510	0.329370	0.306420	0.275750	0.240240	0.205140	0.172870	0.143120	0.117450	0.097642	0.083650	0.073121	0.064920	0.058931	0.054719	0.051615	0.049005	0.046833	0.045139	0.043878	0.043065	0.042615	0.042218	0.041322	0.039919	0.038657	0.037687	0.036963	0.036521	0.036309	0.036195	0.035990	0.035576	0.035009	0.034260	0.033289	0.032375	0.031809	0.031436	0.030934	0.030144	0.029058	0.027729	0.026109	0.024185	0.022044	0.019860	0.017787	0.015928	0.014243	0.012824	0.012141	0.012507	0.013364	0.013932	
