9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	9.1248000e-01	
8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	8.6646000e-01	
8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	8.0710000e-01	
7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	7.3758000e-01	
6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	6.6072000e-01	
5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	5.8148000e-01	
5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	5.0238000e-01	
4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	4.2605000e-01	
3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	3.5451000e-01	
2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	2.8938000e-01	
2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	2.3285000e-01	
1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	1.8507000e-01	
1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	1.4496000e-01	
1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	1.1208000e-01	
8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	8.5893000e-02	
6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	6.5793000e-02	
5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	5.0770000e-02	
3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	3.9665000e-02	
